"Click Date","Affiliate ID","Affiliate Name","Advertiser ID","Advertiser Name","Campaign ID","Campaign","Creative","Sub ID","Sub ID 2","Sub ID 3","Sub ID 4","Sub ID 5","IP Address","User Agent","Referrer","Paid","Disposition","Redirect URL","Request URL","Request ID","Country","Total Clicks","Region","Language","Provider Name","Device","Operating System","OS (Major Version)","OS (Minor Version)","Browser","Browser (Major Version)","Browser (Minor Version)","UDID","Click ID","Price Paid","Price Received","Visitor ID","Tracking ID"
"4/19/17 1:46:18 PM",58,"EE - Alpha",15,"Madrivo",12108,"AHS Quote [08183] - Internal - Offer 278","360","LyrisTeamAlpha","2-12","AHS-9869HTML","YahooChance1",,"66.160.134.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",,,,"http://www.streemerly.com/BbCbrhVUlwqFq2iTKLshUWQxGzsWdCN9x60NIWzVOws2gJ30tFpuaNpjvprK6fLsJIGdHs3ZxWZkEYVZgrsC8g~~/#affid#/#reqid#//","http://xentrk.com/?a=58&c=360&s1=LyrisTeamAlpha&s2=2-12&s3=AHS-9869HTML&s4=YahooChance1",1679002,"US","1","California","ENGLISH","hurricane electric inc.",,"Mac OS","Yosemite (10.10)","","Chrome","39","39.0",,1793048,,,1503295,1398431
"4/19/17 1:46:18 PM",58,"EE - Alpha",5,"Banner Edge Media",12091,"EDU Offer [01026] - Internal  - Offer 13","62 - 782","EETeamAlpha","01026","EDU2D-GJ","Gmail-02-07",,"66.160.134.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",,,,"http://stblvd.com/?es4v=gqLZZIF4XOS5lA4yRHDx2OXrNZO8EBz0&s1=#affid#&s2=#reqid#","http://xentrk.com/?a=58&c=62&s1=EETeamAlpha&s2=01026&s3=EDU2D-GJ&s4=Gmail-02-07",1679005,"US","1","California","ENGLISH","hurricane electric inc.",,"Mac OS","Yosemite (10.10)","","Chrome","39","39.0",,1793051,,,1503299,1398432
"4/19/17 1:46:18 PM",58,"EE - Alpha",5,"Banner Edge Media",12091,"EDU Offer [01026] - Internal  - Offer 13","62 - 782","EETeamAlpha","01026","EDU1E","Gmail-3-01-02",,"66.160.134.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",,,,"http://stblvd.com/?es4v=gqLZZIF4XOS5lA4yRHDx2OXrNZO8EBz0&s1=#affid#&s2=#reqid#","http://xentrk.com/?a=58&c=62&s1=EETeamAlpha&s2=01026&s3=EDU1E&s4=Gmail-3-01-02",1679009,"US","1","California","ENGLISH","hurricane electric inc.",,"Mac OS","Yosemite (10.10)","","Chrome","39","39.0",,1793058,,,1503303,1398438
"4/19/17 1:46:18 PM",58,"EE - Alpha",13,"The Wisdom Co.",12104,"Low Rates Shop - v100 (No Filters) [10058] - Internal - Offer 176","235","EETeamAlpha","10059","RF1","Gmail-02-06",,"66.160.134.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",,,,"http://wizclkr.com/?a=6652&c=223&s1=#affid#&hid=#reqid#","http://xentrk.com/?a=58&c=235&s1=EETeamAlpha&s2=10059&s3=RF1&s4=Gmail-02-06",1679004,"US","1","California","ENGLISH","hurricane electric inc.",,"Mac OS","Yosemite (10.10)","","Chrome","39","39.0",,1793053,,,1503298,1398435
"4/19/17 1:46:18 PM",58,"EE - Alpha",5,"Banner Edge Media",12091,"EDU Offer [01026] - Internal  - Offer 13","62 - 782","EETeamAlpha","01026","EDU1A","Gmail-1-01-02",,"66.160.134.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",,,,"http://stblvd.com/?es4v=gqLZZIF4XOS5lA4yRHDx2OXrNZO8EBz0&s1=#affid#&s2=#reqid#","http://xentrk.com/?a=58&c=62&s1=EETeamAlpha&s2=01026&s3=EDU1A&s4=Gmail-1-01-02",1679000,"US","1","California","ENGLISH","hurricane electric inc.",,"Mac OS","Yosemite (10.10)","","Chrome","39","39.0",,1793045,,,1503296,1398427
"4/19/17 1:46:18 PM",58,"EE - Alpha",8,"B2Direct",12098,"Choice Home Warranty - Mon - Fri Only [08013] - Internal - Offer 54","108","EETeamAlpha","08013","HW12","Hotmail-3-01-31",,"66.160.134.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",,,,"http://deepthtjk.com/?E=NX1eDL4H%2bUNLljN6Wy%2bKJZc8Xyt7CTPf&s1=#affid#&s2=#reqid#","http://xentrk.com/?a=58&c=108&s1=EETeamAlpha&s2=08013&s3=HW12&s4=Hotmail-3-01-31",1678998,"US","1","California","ENGLISH","hurricane electric inc.",,"Mac OS","Yosemite (10.10)","","Chrome","39","39.0",,1793044,,,1503292,1398426
"4/19/17 1:43:58 PM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","541 - EDU2D-D","EETA","4-19","EDU2D-D","Yahoo10K-3","wLBNVVAH9AOK9AP41K2UHF92","207.233.49.42","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0",,,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=541&s1=EETA&s2=4-19&s3=EDU2D-D&s4=Yahoo10K-3&s5=wLBNVVAH9AOK9AP41K2UHF92",1678892,"US","1","California","ENGLISH","california state university office of the chancellor",,"Windows","Windows 7","","Firefox","47","47.0",,1793028,,,1503196,1398414
"4/19/17 1:26:23 PM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","589 - EDU3M","EETA","4-19","EDU3M","YahooChanceAll","wPTGM5CJFQJB2AP410R80P7K","73.2.100.8","Mozilla/5.0 (Linux; Android 6.0.1; ZTE-Z831 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.95 Mobile Safari/537.36","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTg5JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUzTSZzND1ZYWhvb0NoYW5jZUFsbCZzNT13UFRHTTVDSkZRSkIyQVA0MTBSODBQN0s&ts=1492626362136&hash=_xqYCFdHd4jF7wZX-F3OaelVZgLQ6d2VusQpBNkdymg&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=589&s1=EETA&s2=4-19&s3=EDU3M&s4=YahooChanceAll&s5=wPTGM5CJFQJB2AP410R80P7K",1678132,"US","1","California","ENGLISH","comcast cable communications inc.","Generic Android","Android (Mobile)","6","6.0","Chrome","45","45.0",,1792911,,,1502475,1398314
"4/19/17 1:12:35 PM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","589 - EDU3M","EETA","4-19","EDU3M","YahooChanceAll","w2A1R16I83TPVAP4H4LK21VC","72.179.102.231","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTg5JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUzTSZzND1ZYWhvb0NoYW5jZUFsbCZzNT13MkExUjE2STgzVFBWQVA0SDRMSzIxVkM&ts=1492625555462&hash=YJ4p1ItlHhZYTTN5z5T4UNbEnbi6fJDdnBx01Pbi5ag&rm=D",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=589&s1=EETA&s2=4-19&s3=EDU3M&s4=YahooChanceAll&s5=w2A1R16I83TPVAP4H4LK21VC",1677488,"US","1","Texas","ENGLISH","time warner cable internet llc","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792838,,,1501864,1398257
"4/19/17 1:09:16 PM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","589 - EDU3M","EETA","4-19","EDU3M","YahooChanceAll","w06IH8DRHLM76AP4HNN2KRSI","172.58.7.55","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTg5JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUzTSZzND1ZYWhvb0NoYW5jZUFsbCZzNT13MDZJSDhEUkhMTTc2QVA0SE5OMktSU0k&ts=1492625356324&hash=MutztHhsJfd7JIhzpZ6DCHGMRc-eEPJWtFl-D60YUec&rm=D",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=589&s1=EETA&s2=4-19&s3=EDU3M&s4=YahooChanceAll&s5=w06IH8DRHLM76AP4HNN2KRSI",1677331,"US","1","Georgia","ENGLISH","t-mobile usa inc.","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792821,,,1501718,1398243
"4/19/17 12:44:15 PM",58,"EE - Alpha",1,"Xena Interactive",-1,"Global Redirect","536 - EDU2D-F","EETA","4-19","EDU2D-F","YahooFX9K","wLRUA29PM54A79P4HK3PS82S","27.125.138.215","Mozilla/5.0 (Linux; Android 6.0.1; SM-N920I Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTM2JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUyRC1GJnM0PVlhaG9vRlg5SyZzNT13TFJVQTI5UE01NEE3OVA0SEszUFM4MlM&ts=1492623854069&hash=5irCtgNojAn0_0GDTtCPKE3oGZXE7XaBu1lA9sDhfUU&rm=DJ",,"Rule Target Mismatch","http://www.youtube.com","https://xentrk.com/?a=58&c=536&s1=EETA&s2=4-19&s3=EDU2D-F&s4=YahooFX9K&s5=wLRUA29PM54A79P4HK3PS82S",1641450,"SG","1","Central","ENGLISH","starhub internet pte ltd","Generic Android","Android (Mobile)","6","6.0","Chrome","57","57.0",,1792676,,,1325139,1396726
"4/19/17 12:15:02 PM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","512","EETA","3-26","EDU1A","YahooFX17K",,"40.77.167.107","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)",,,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=512&s1=EETA&s2=3-26&s3=EDU1A&s4=YahooFX17K",1634866,"US","1","Virginia",,"microsoft corp","Bot","Other","Other","",,,,,1792532,,,1461344,1398013
"4/19/17 12:08:46 PM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","564 - EDU2D-HJ","EETA","4-19","EDU2D-HJ","YahooFX17K","w07311KM5DI889P4HB88C16K","66.87.120.164","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTY0JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUyRC1ISiZzND1ZYWhvb0ZYMTdLJnM1PXcwNzMxMUtNNURJODg5UDRIQjg4QzE2Sw&ts=1492621726585&hash=F5khzQKOj-ZoFADJ5ZbhFXey07LQfLhi1xGtuyBNk_k&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=564&s1=EETA&s2=4-19&s3=EDU2D-HJ&s4=YahooFX17K&s5=w07311KM5DI889P4HB88C16K",1674385,"US","1","Texas","ENGLISH","sprint","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792505,,,1498915,1397989
"4/19/17 12:04:05 PM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","553 - EDU111B","EETA","4-19","EDU111B","YahooFX11K","w1EFU2C9NC5NS9P414USPOFG","172.56.26.250","Mozilla/5.0 (Linux; Android 4.4.4; Z970 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTUzJnMxPUVFVEEmczI9NC0xOSZzMz1FRFUxMTFCJnM0PVlhaG9vRlgxMUsmczU9dzFFRlUyQzlOQzVOUzlQNDE0VVNQT0ZH&ts=1492621443949&hash=wHU-c3JPjQqxwcu4ZAGtdRamRAgp5lahh3bH0Yo2pcY&rm=D",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=553&s1=EETA&s2=4-19&s3=EDU111B&s4=YahooFX11K&s5=w1EFU2C9NC5NS9P414USPOFG",1674113,"US","1","Florida","ENGLISH","t-mobile usa inc.","Olympia","Android (Mobile)","4","4.4","Chrome","57","57.0",,1792471,,,1498661,1397964
"4/19/17 11:56:43 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","589 - EDU3M","EETA","4-19","EDU3M","YahooChanceAll","wGUP9IRS88RR48P418LQKHL0","144.162.213.240","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTg5JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUzTSZzND1ZYWhvb0NoYW5jZUFsbCZzNT13R1VQOUlSUzg4UlI0OFA0MThMUUtITDA&ts=1492621000656&hash=PTnEwoERW62R_Sa0qN79F2UkGaiRLKC4E0hhVjs1SLE&rm=D",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=589&s1=EETA&s2=4-19&s3=EDU3M&s4=YahooChanceAll&s5=wGUP9IRS88RR48P418LQKHL0",1673668,"US","1","Texas","ENGLISH","dallas county community college district","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792436,,,1498236,1397936
"4/19/17 11:54:40 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","541 - EDU2D-D","EETA","4-19","EDU2D-D","Yahoo10K-3","wQ0JPRH4B2H0M8P4HT3JOH1Q","71.195.145.158","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTQxJnMxPUVFVEEmczI9NC0xOSZzMz1FRFUyRC1EJnM0PVlhaG9vMTBLLTMmczU9d1EwSlBSSDRCMkgwTThQNEhUM0pPSDFR&ts=1492620878337&hash=42LnZ8fFp07DbkTw3ihQ9cllmZjcKAvp0IfrkxsjB4k&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=541&s1=EETA&s2=4-19&s3=EDU2D-D&s4=Yahoo10K-3&s5=wQ0JPRH4B2H0M8P4HT3JOH1Q",1673506,"US","2","Mississippi","ENGLISH","comcast cable communications inc.",,"Windows","Other","","Chrome","57","57.0",,1792420,,,1498085,1397923
"4/19/17 11:50:28 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","589 - EDU3M","EETA","4-19","EDU3M","YahooChanceAll","wQSCJ7BSBJ8RH8P4H0SHA6DM","47.138.94.52","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTg5JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUzTSZzND1ZYWhvb0NoYW5jZUFsbCZzNT13UVNDSjdCU0JKOFJIOFA0SDBTSEE2RE0&ts=1492620627621&hash=y61PmuTtUUm9w3f33_tRCXFuQwsPeiv58maCNJJpS7g&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=589&s1=EETA&s2=4-19&s3=EDU3M&s4=YahooChanceAll&s5=wQSCJ7BSBJ8RH8P4H0SHA6DM",1673234,"US","1","California","ENGLISH","frontier communications of america inc.",,"Windows","Other","","Firefox","52","52.0",,1792400,,,1497830,1397907
"4/19/17 11:46:47 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","521 - EDU11C","EETA","4-19","EDU11C","Yahoo10K-2","wS0NUHSS88BES8P4HJFT5P3O","184.40.111.15","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTIxJnMxPUVFVEEmczI9NC0xOSZzMz1FRFUxMUMmczQ9WWFob28xMEstMiZzNT13UzBOVUhTUzg4QkVTOFA0SEpGVDVQM08&ts=1492620404283&hash=PqcmExX2RCaJSf-79vO7fNaWzZYO1uwVAEyYcD7-9aU&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=521&s1=EETA&s2=4-19&s3=EDU11C&s4=Yahoo10K-2&s5=wS0NUHSS88BES8P4HJFT5P3O",1673036,"US","1","Louisiana","ENGLISH","bellsouth.net inc.","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792374,,,1497642,1397886
"4/19/17 11:34:39 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","512","EETA","4-11","EDU2D-B","Yahoo10K-3",,"50.161.165.11","Mozilla/5.0 (Linux; Android 4.4.2; A464BG Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36","http://learnfromthe.com/shine/",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=512&s1=EETA&s2=4-11&s3=EDU2D-B&s4=Yahoo10K-3",1672257,"US","1","California","ENGLISH","comcast cable communications inc.","Generic Android","Android (Mobile)","4","4.4.2","Chrome","57","57.0",,1792285,,,1496913,1397813
"4/19/17 11:31:30 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","564 - EDU2D-HJ","EETA","4-19","EDU2D-HJ","YahooFX17K","wLK2QO8912O2H8P41G823O6S","184.184.29.237","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTY0JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUyRC1ISiZzND1ZYWhvb0ZYMTdLJnM1PXdMSzJRTzg5MTJPMkg4UDQxRzgyM082Uw&ts=1492619490783&hash=e2rM7dwLJJheA_XdwwaRla_Yluu8cwxPXDAIDr63CTE&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=564&s1=EETA&s2=4-19&s3=EDU2D-HJ&s4=YahooFX17K&s5=wLK2QO8912O2H8P41G823O6S",1672048,"US","1","Virginia","ENGLISH","cox communications inc.","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792260,,,1496715,1397792
"4/19/17 11:23:12 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","589 - EDU3M","EETA","4-19","EDU3M","YahooChanceAll","wBJS5N2FTH9DN8P419KKEKF6","64.139.96.203","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTg5JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUzTSZzND1ZYWhvb0NoYW5jZUFsbCZzNT13QkpTNU4yRlRIOUROOFA0MTlLS0VLRjY&ts=1492618991491&hash=eHUb1T8_a9Q8b9SH-hWzHL35nyjO1edakpwQjmltVDk&rm=D",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=589&s1=EETA&s2=4-19&s3=EDU3M&s4=YahooChanceAll&s5=wBJS5N2FTH9DN8P419KKEKF6",1671517,"US","1","Washington","ENGLISH","nci data.com inc.",,"Windows","Windows 7","","Chrome","57","57.0",,1792215,,,1496211,1397753
"4/19/17 11:18:10 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","550 - EDU2D-E","EETA","4-19","EDU2D-E","YahooFX12K","wRAK9843IUFND8P4HGUEVOD8","70.197.4.82","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTUwJnMxPUVFVEEmczI9NC0xOSZzMz1FRFUyRC1FJnM0PVlhaG9vRlgxMksmczU9d1JBSzk4NDNJVUZORDhQNEhHVUVWT0Q4&ts=1492618689960&hash=06znnxXzWnYAaAHoTD4C4_TjJwsW7wzuLHdnJxWdXf0&rm=D",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=550&s1=EETA&s2=4-19&s3=EDU2D-E&s4=YahooFX12K&s5=wRAK9843IUFND8P4HGUEVOD8",1671187,"US","1","California","ENGLISH","verizon wireless","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792179,,,1495899,1397731
"4/19/17 11:07:04 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","589 - EDU3M","EETA","4-19","EDU3M","YahooChanceAll","w9FKAFE3U7B678P4HLM9QKAK","173.46.76.176","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-J320AZ Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTg5JnMxPUVFVEEmczI9NC0xOSZzMz1FRFUzTSZzND1ZYWhvb0NoYW5jZUFsbCZzNT13OUZLQUZFM1U3QjY3OFA0SExNOVFLQUs&ts=1492618023169&hash=5uN7DaNiZEultal-91YBj_qCohLUVn-tU5coNXBquA4&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=589&s1=EETA&s2=4-19&s3=EDU3M&s4=YahooChanceAll&s5=w9FKAFE3U7B678P4HLM9QKAK",1670352,"US","1","California","ENGLISH","zayo bandwidth","Generic Android","Android (Mobile)","6","6.0","Chrome","44","44.0",,1792120,,,1143555,1331729
"4/19/17 11:04:42 AM",58,"EE - Alpha",5,"Banner Edge Media",13931,"EDU Degree Resources - Email Only (Exclusive) [01321A] - Internal - Offer 395","553 - EDU111B","EETA","4-19","EDU111B","YahooFX11K","w3QE29PVTTQ8N8P41U8PQ0AC","173.31.199.230","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1","http://ck.inboxbio.com/redirect?target=BASE64aHR0cHM6Ly94ZW50cmsuY29tLz9hPTU4JmM9NTUzJnMxPUVFVEEmczI9NC0xOSZzMz1FRFUxMTFCJnM0PVlhaG9vRlgxMUsmczU9dzNRRTI5UFZUVFE4TjhQNDFVOFBRMEFD&ts=1492617881907&hash=alPsz3h8b49DmEYrtWxwe8y3nV6NMwDxAt-UzTDLXQ4&rm=DJ",,,"http://stblvd.com/?nc2u=vAvz38Se0z6elMKfcIK7QFJVbfeXMyEn&s1=#affid#&s2=#reqid#","https://xentrk.com/?a=58&c=553&s1=EETA&s2=4-19&s3=EDU111B&s4=YahooFX11K&s5=w3QE29PVTTQ8N8P41U8PQ0AC",1670167,"US","1","Missouri","ENGLISH","mediacom communications corp","iPhone","iOS","10","10.0","Mobile Safari","10","10.0",,1792104,,,1364570,1397676
